,id,time,link,message,like,share,comment,commentsHighlight
33,1282973728458676_2319815831441122,1564637491,https://www.facebook.com/CH3Thailand/photos/a.1330600120362703/2319813518108020/?type=3,"""สน ยุกต์"" กับอีกหนึ่งบทบาทสุดท้าทาย แฟนๆ อย่าลืมมาเอาใจช่วยกันนะคะ คืนนี้ ติดตาม #สัตยาธิษฐาน (ตอนแรก) เวลา 20.20 น. เปิดทีวี #ช่อง33 ดูสดไปพร้อมกันค่ะ #Ch3Thailand #สัตยาธิษฐานep1",503,5,13,"[{'id': 'Y29tbWVudDoyMzE5ODE1ODMxNDQxMTIyXzIzMTk4MjU2MTE0NDAxNDQ=', 'time': 1564638054, 'message': 'รอดูค่ะ ชอบหมอดี😊😊', 'like': 1}, {'id': 'Y29tbWVudDoyMzE5ODE1ODMxNDQxMTIyXzIzMTk4MzI5NzE0Mzk0MDg=', 'time': 1564638535, 'message': 'ย๊อหล่อค่ะคุงสน..', 'like': 0}]"
34,1282973728458676_2319703344785704,1564635600,https://www.facebook.com/CH3Thailand/videos/501789610585848/,ใจที่อ่อนแอเกินไป ทำให้จุดจบต้องเป็นแบบนี้ 😭😭  ดูย้อนหลัง #ลับลวงใจep11 ได้ที่นี่ https://www.ch3thailand.com/news/scoop/17276 #Ch3Thailand #ลับลวงใจ,5807,185,85,"[{'id': 'Y29tbWVudDoyMzE5NzAzMzQ0Nzg1NzA0XzIzMjAwNzc1MDgwODE2MjE=', 'time': 1564652818, 'message': 'ผู้หญิงอย่างอิตุ้มนี้คือเป็นผู้หญิงที่น่ารังเกียจมากๆขยะแขยงอิทุเรศตายแหละดี', 'like': 23}, {'id': 'Y29tbWVudDoyMzE5NzAzMzQ0Nzg1NzA0XzIzMjAwNjk4MDQ3NDkwNTg=', 'time': 1564652353, 'message': 'ทุกคนมักพูดได้ และคิดได้เสมอ ถ้ามันยังไม่เกิดกับตัวเอง และไม่ได้ยืนอยู่จุดๆนั้น แต่ถ้าถึงแม้จะยืนอยู่ในจุดที่คล้ายๆกัน แต่ภูมิคุ้มกันภายในจิตใจของคนเราต่างกัน การตัดสินใจทำอะไรมักแตกต่างกัน #หยุดพูดว่ารู้ดีทุกอย่าง', 'like': 57}]"
35,1282973728458676_2319699088119463,1564633800,https://www.facebook.com/CH3Thailand/posts/2319699088119463,"มาทำความรู้จักทุกตัวละครกันก่อน แล้วค่อยมาสนุกกับไปเรื่องราวสุดเข้มข้นใน ""สัตยาธิษฐาน"" ดูเต็มได้ที่นี่ https://www.ch3thailand.com/news/scoop/17281 คืนนี้ ติดตาม #สัตยาธิษฐาน (ตอนแรก) เวลา 20.20 น. เปิดทีวี #ช่อง33 ดูสดไปพร้อมกันค่ะ #สัตยาธิษฐานep1 #Ch3Thailand",695,18,9,"[{'id': 'Y29tbWVudDoyMzE5Njk5MDg4MTE5NDYzXzIzMjE0NjIxOTc5NDMxNTI=', 'time': 1564718944, 'message': 'ดีใจจัง ที่ช่อง3 มีการโปรโมทละครผ่านสื่อออนไลน์ เป็นการก้าวเข้าสู่ New E.R.A จริง ๆ', 'like': 0}, {'id': 'Y29tbWVudDoyMzE5Njk5MDg4MTE5NDYzXzIzMjAzOTM5MjEzODMzMTM=', 'time': 1564667697, 'message': 'พุธ - อาทิตย์ เฝ้าหน้าจอ กับมาติดตามช่อง 3 เหมือนเดิมค่ะ', 'like': 0}]"
36,1282973728458676_2319693628120009,1564632001,https://www.facebook.com/CH3Thailand/videos/458996184938999/,จะรักใครก็รักได้ แต่ไม่ใช่กับผัวน้อง ตัดพี่ตัดน้องกันไปเลย! #ชายชั่วหญิงเลว ดูย้อนหลัง #ลับลวงใจep11 ได้ที่นี่ https://www.ch3thailand.com/news/scoop/17276 #Ch3Thailand #ลับลวงใจ,5226,194,85,"[{'id': 'Y29tbWVudDoyMzE5NjkzNjI4MTIwMDA5XzIzMTk4ODkzMDgxMDA0NDE=', 'time': 1564642078, 'message': 'ฉากนี้แสดงดีทั้งสองสาวเลย อินมาก...เป็นละครที่แจกบทเด่นได้หลากหลาย ตัวละครแต่ละตัวดูลงตัว เหมาะสมพอดีๆ ชอบครับ', 'like': 17}, {'id': 'Y29tbWVudDoyMzE5NjkzNjI4MTIwMDA5XzIzMjAzNDAzNTgwNTUzMzY=', 'time': 1564665306, 'message': 'ทำไมตอนนี้กูเป็นเบื่อๆละครไทยแม่งแย่งผัวแย่งเมียกันอยู่นั้นมึงช่วยคิดละครสร้างสรรค์กว่านี้หน่อยช่อง7ก็เหมือนกันมีแต่ละครบู๊โรแมนติกก็ไม่มี กูเบื่อๆทั้งช่อง7และช่อง3👎👎', 'like': 15}]"
37,1282973728458676_2319674384788600,1564630490,https://www.facebook.com/CH3Thailand/photos/a.1330600120362703/2319673598122012/?type=3,เมื่อความลับถูกเปิดเผย สู่บทสรุปเรื่องราวทั้งหมด ชม #ลับลวงใจep11 (ตอนจบ) ย้อนหลังที่แรกก่อนใคร คลิก https://mello.me/video/80798,529,13,1,"[{'id': 'Y29tbWVudDoyMzE5Njc0Mzg0Nzg4NjAwXzIzMTk4NTEzMTgxMDQyNDA=', 'time': 1564639697, 'message': '😥😥😥', 'like': 0}]"
38,1282973728458676_2319628938126478,1564628111,https://www.facebook.com/CH3Thailand/posts/2319628938126478,วันนี้มีละครและรายการอะไรน่าสนใจบ้าง เข้ามาดูกันค่ะ #Ch3Thailand https://www.ch3thailand.com/news/scoop/17278,299,3,9,"[{'id': 'Y29tbWVudDoyMzE5NjI4OTM4MTI2NDc4XzIzMTk2NzAyNDQ3ODkwMTQ=', 'time': 1564630243, 'message': 'ไม่ค่อยชอบ. พระ-นาง เท่าไหร่ ดูมันยัง""ไม่ใช่""\nถ้าจะดู ชอบที่เนื้อหาและแนวละครมากกว่า', 'like': 1}, {'id': 'Y29tbWVudDoyMzE5NjI4OTM4MTI2NDc4XzIzMTk3MTU3NzgxMTc3OTQ=', 'time': 1564632558, 'message': 'นายแคว้นมาอีกแล้วจะร้ายอีกมั้ยเนี้ย', 'like': 0}]"
39,1282973728458676_2319593988129973,1564626166,https://www.facebook.com/CH3Thailand/videos/681265028965367/,จากวรรณกรรมยอดฮิต สู่การเนรมิตเป็นละครที่ลงตัวทุกรายละเอียด 😍😍 คืนนี้ ติดตาม สัตยาธิษฐาน (ตอนแรก) เวลา 20.20 น. ทาง #ช่อง33 #Ch3Thailand,1526,17,22,"[{'id': 'Y29tbWVudDoyMzE5NTkzOTg4MTI5OTczXzIzMTk2MTExNTgxMjgyNTY=', 'time': 1564627116, 'message': 'ถามจริง...ไก่ วรายุทธ เลิกเลือกพระเอก นางเอกตามใจตัวเองเถอะ บางทีนักแสดงที่คุณชอบ เด็กปั้นเด็กดันของคุณ มันก็ไม่ได้เหมาะกับทุกบทนะ', 'like': 9}, {'id': 'Y29tbWVudDoyMzE5NTkzOTg4MTI5OTczXzIzMjExMTI3NjEzMTE0Mjk=', 'time': 1564700929, 'message': 'ใช่ค่ะกลิ่นกาสะลองเพิ่งจบไปไม่นาน สัตยาธิษฐานตามมาติดๆย้อนอดีตระลึกชาติได้ไม่กลัวคนดูเบื่อบ้างเหรอคะ😩ยุคนี้เศรษฐกิจแย่คนเครียดๆ😭น่าจะเอาละครแนวตลกประกอบเพลงเช่น""มนต์รักลูกทุ่ง"" มาสร้างใหม่นะคะมีเพลงประกอบ เนื้อเรื่งสนุก ตลก😀อยากดูค่ะ เรตติ้งน่าจะแรงนะคะ👍มีผู้จัดท่านใดเห็นด้วยบ้างคะ❤️❤️❤️👍👍', 'like': 0}]"
40,1282973728458676_2319128388176533,1564623000,https://www.facebook.com/CH3Thailand/posts/2319128388176533,"""กะหรี่กันทั้งบ้าน มารยาสาไถยแบบนี้พี่สาวแกคงสอนให้ทำสินะ เข้ามาเป็นสะใภ้ใหญ่คนเดียวไม่พอ ยังส่งอีน้องสาวเข้ามาเป็นสะใภ้สาม"" ดูย้อนหลัง กรงกรรม EP.25 | 31-07-62 https://www.ch3thailand.com/news/scoop/17275 #กรงกรรม #Ch3Thailand",274,5,0,[]
41,1282973728458676_2319108428178529,1564621200,https://www.facebook.com/CH3Thailand/posts/2319108428178529,"""ฉันยอมอโหสิกรรมให้แกเป็นของขวัญวันเกิดให้กับตุ้ม แต่ฉันจะไม่มีวันลืมว่าแกเป็นต้นเหตุที่ทำให้น้องฉันต้องตาย"" ดูย้อนหลัง ลับลวงใจ EP.11 (ตอนจบ) | 31-07-62 https://www.ch3thailand.com/news/scoop/17276 #ลับลวงใจ #Ch3Thailand #ลับลวงใจep11",748,56,15,"[{'id': 'Y29tbWVudDoyMzE5MTA4NDI4MTc4NTI5XzIzMTk1NTgxMDgxMzM1NjE=', 'time': 1564624393, 'message': 'ละครดีนะคะ....แต่รวบรัดตัดจบเร็วไปหน่อย  ความเลวของ ตุ้ม ของพ่อตาโจ้ก็ยังไม่เปิดเผยเลย จบล่ะ', 'like': 5}, {'id': 'Y29tbWVudDoyMzE5MTA4NDI4MTc4NTI5XzIzMTk1MTM0NjQ4MDQ2OTI=', 'time': 1564622206, 'message': 'ถ้าพี่ต่อรู้ว่าตัวต้นเรื่องทั้งหมดเป็นน้องสาวตัวเองไปให้ท่าเขาก่อน และโจ้ก็เล่นด้วยจะยังไปโกรธโจ้ไหม หญิงก็ร้ายชายก็เลว ผิดทั้งคู่ พี่ต่อจะอาฆาตพยาบาทโจ้อีกไหม', 'like': 4}]"
42,1282973728458676_2319085788180793,1564617601,https://www.facebook.com/CH3Thailand/photos/a.1330600120362703/2319085524847486/?type=3,โปรแกรมน่าสนใจจากช่อง3 วันพฤหัสบดีที่ 1 สิงหาคม 2562 ดูเพิ่มเติมได้ที่ www.ch3thailand.com #Ch3Thailand #ช่อง33 #ช่อง28 #ช่อง13,294,4,9,"[{'id': 'Y29tbWVudDoyMzE5MDg1Nzg4MTgwNzkzXzIzMTk1NzkzNjgxMzE0MzU=', 'time': 1564625385, 'message': 'เดียร์น่า น่ารักกกก ต้องดูๆๆๆ🤗', 'like': 1}, {'id': 'Y29tbWVudDoyMzE5MDg1Nzg4MTgwNzkzXzIzMTk0OTk3ODgxMzkzOTM=', 'time': 1564621512, 'message': 'ชอบละครย้ิอนยุคมากคะ', 'like': 1}]"
43,1282973728458676_2319079331514772,1564611300,https://www.facebook.com/CH3Thailand/photos/a.1330600120362703/2319078644848174/?type=3,ตารางออกอากาศ ประจำวันพฤหัสบดีที่ 1 สิงหาคม 2562 ของ #ช่อง33 ติดตามผังรายการช่อง3 เพิ่มเติมที่ http://bit.ly/2ivQ6sP #Ch3Thailand #ผังรายการช่อง33 #ช่อง3,195,2,1,[]
44,1282973728458676_2319077654848273,1564610400,https://www.facebook.com/CH3Thailand/photos/a.1330600120362703/2319077101514995/?type=3,ตารางออกอากาศ ประจำวันพฤหัสบดีที่ 1 สิงหาคม 2562 ของ #ช่อง28 ติดตามผังรายการช่อง3 เพิ่มเติมที่ http://bit.ly/2ivQ6sP #Ch3Thailand #ผังรายการช่อง28 #ช่อง3,41,1,0,[]
45,1282973728458676_2319075301515175,1564609500,https://www.facebook.com/CH3Thailand/photos/a.1330600120362703/2319074614848577/?type=3,ตารางออกอากาศ ประจำวันพฤหัสบดีที่ 1 สิงหาคม 2562 ของ #ช่อง13 ติดตามผังรายการช่อง3 เพิ่มเติมที่ http://bit.ly/2ivQ6sP #Ch3Thailand #ผังรายการช่อง13 #ช่อง3,49,0,0,[]
46,1282973728458676_2318837994872239,1564588829,https://www.facebook.com/CH3Thailand/videos/330574921160440/,"💖ขอให้ละครเรื่องนี้เป็นบทเรียนของความรักทุกรูปแบบ #ลับลวงใจ ขอบคุณจากหัวใจทุกดวงของนักแสดงและทีมงาน ""ลับลวงใจ""🙏❤ #Ch3Thailand",1514,22,83,"[{'id': 'Y29tbWVudDoyMzE4ODM3OTk0ODcyMjM5XzIzMTg4NzM1MjQ4Njg2ODY=', 'time': 1564589509, 'message': 'ละครให้ข้อคิดดีมากค่ะ เล่นดีทุกคน ดำเนินเรื่องดีสนุกน่าติดตามทุกตอน  สาวๆในเรื่องสวยดูดีทุกคน โจ้หล่อเจ้าเล่ห์ พี่ต่อผู้ชายอบอุ่น😊😊', 'like': 7}, {'id': 'Y29tbWVudDoyMzE4ODM3OTk0ODcyMjM5XzIzMTg4NjQwMzgyMDI5Njg=', 'time': 1564589159, 'message': 'ละคนดี จบสวย #สนุกทุกตอน 👏 เสียดายจบไวไปหน่อย', 'like': 5}]"
